,k,t,i,b,x,y,z,r,Volume
96,1,1,2,b,5200,0,1000,0,1440000000
97,1,1,2,b,5200,0,2000,0,1440000000
98,1,1,2,b,5600,1200,0,0,1440000000
99,1,1,2,b,5600,1200,1000,0,1440000000
100,1,1,3,b,5600,1200,2000,0,1440000000
101,1,1,1,b,6400,0,0,0,1440000000
102,1,1,4,b,6400,0,1000,0,1440000000
103,1,1,2,b,6400,0,2000,0,1440000000
104,1,1,5,a,6800,1200,0,0,1440000000
105,1,1,1,a,6800,1200,750,0,1440000000
106,1,1,2,a,6800,1200,1500,0,1440000000
107,1,1,1,a,6800,1200,2250,0,1440000000
108,1,1,2,a,7600,0,0,0,1440000000
109,1,1,1,a,7600,0,750,0,1440000000
110,1,1,2,a,7600,0,1500,0,1440000000
111,1,1,1,a,7600,0,2250,0,1440000000
112,1,1,3,b,8400,1200,0,0,1440000000
113,1,1,4,b,8400,1200,1000,0,1440000000
114,1,1,3,b,8400,1200,2000,0,1440000000
115,1,1,3,b,9200,0,0,0,1440000000
116,1,1,2,b,9200,0,1000,0,1440000000
117,1,1,4,b,9200,0,2000,0,1440000000
118,1,1,1,b,9600,1200,0,0,1440000000
119,1,1,2,b,9600,1200,1000,0,1440000000
120,1,1,3,b,9600,1200,2000,0,1440000000
121,1,1,5,a,10400,0,0,0,1440000000
122,1,1,1,a,10400,0,750,0,1440000000
123,1,1,2,a,10400,0,1500,0,1440000000
124,1,1,1,a,10400,0,2250,0,1440000000
125,1,1,2,a,12000,0,0,0,1440000000
126,1,1,1,a,12000,0,750,0,1440000000
127,1,1,2,a,12000,0,1500,0,1440000000
128,1,1,5,a,12000,0,2250,0,1440000000
129,1,1,1,a,10800,1200,0,0,1440000000
130,1,1,2,a,10800,1200,750,0,1440000000
131,1,1,1,a,10800,1200,1500,0,1440000000
132,1,1,2,a,10800,1200,2250,0,1440000000
133,1,1,4,b,12400,1200,0,0,1440000000
134,1,1,3,b,12400,1200,1000,0,1440000000
135,1,1,3,b,12400,1200,2000,0,1440000000
136,0,2,2,a,0,0,0,0,1440000000
137,0,2,5,a,0,0,750,0,1440000000
138,0,2,5,a,0,0,1500,0,1440000000
139,0,2,5,a,0,0,2250,0,1440000000
140,0,2,3,b,1600,0,0,0,1440000000
141,0,2,4,b,1600,0,1000,0,1440000000
142,0,2,3,b,1600,0,2000,0,1440000000
143,0,2,4,b,2800,0,0,0,1440000000
144,0,2,1,b,2800,0,1000,0,1440000000
145,0,2,3,b,2800,0,2000,0,1440000000
146,0,2,4,b,4000,0,0,0,1440000000
147,0,2,3,b,4000,0,1000,0,1440000000
148,0,2,4,b,4000,0,2000,0,1440000000
149,0,2,2,b,5200,0,0,0,1440000000
150,0,2,3,b,5200,0,1000,0,1440000000
151,0,2,4,b,5200,0,2000,0,1440000000
152,0,2,2,a,6400,0,0,0,1440000000
153,0,2,5,a,6400,0,750,0,1440000000
154,0,2,5,a,6400,0,1500,0,1440000000
155,0,2,1,a,6400,0,2250,0,1440000000
156,0,2,3,b,8000,0,0,0,1440000000
157,0,2,4,b,8000,0,1000,0,1440000000
158,0,2,3,b,8000,0,2000,0,1440000000
159,0,2,4,b,9200,0,0,0,1440000000
160,0,2,3,b,9200,0,1000,0,1440000000
161,0,2,4,b,9200,0,2000,0,1440000000
162,0,2,5,a,10400,0,0,0,1440000000
163,0,2,5,a,10400,0,750,0,1440000000
164,0,2,1,a,10400,0,1500,0,1440000000
165,0,2,5,a,10400,0,2250,0,1440000000
166,0,2,1,b,12000,0,0,0,1440000000
167,0,2,3,b,12000,0,1000,0,1440000000
168,0,2,4,b,12000,0,2000,0,1440000000
169,0,2,3,b,0,1200,0,0,1440000000
170,0,2,4,b,0,1200,1000,0,1440000000
171,0,2,3,b,0,1200,2000,0,1440000000
172,0,2,4,b,1200,1200,0,0,1440000000
173,0,2,3,b,1200,1200,1000,0,1440000000
174,0,2,4,b,1200,1200,2000,0,1440000000
175,0,2,2,a,2400,1200,0,0,1440000000
176,0,2,5,a,2400,1200,750,0,1440000000
177,0,2,2,a,2400,1200,1500,0,1440000000
178,0,2,1,a,2400,1200,2250,0,1440000000
179,0,2,3,b,4000,1200,0,0,1440000000
180,0,2,4,b,4000,1200,1000,0,1440000000
181,0,2,3,b,4000,1200,2000,0,1440000000
182,0,2,3,b,5200,1200,0,0,1440000000
183,0,2,3,b,5200,1200,1000,0,1440000000
184,0,2,1,b,5200,1200,2000,0,1440000000
185,0,2,2,a,6400,1200,0,0,1440000000
186,0,2,1,a,6400,1200,750,0,1440000000
187,0,2,2,a,6400,1200,1500,0,1440000000
188,0,2,1,a,6400,1200,2250,0,1440000000
189,0,2,2,b,8000,1200,0,0,1440000000
190,0,2,3,b,8000,1200,1000,0,1440000000
191,0,2,3,b,8000,1200,2000,0,1440000000
192,0,2,2,b,9200,1200,0,0,1440000000
193,0,2,1,b,9200,1200,1000,0,1440000000
194,0,2,3,b,9200,1200,2000,0,1440000000
195,0,2,2,a,10400,1200,0,0,1440000000
196,0,2,1,a,10400,1200,750,0,1440000000
197,0,2,1,a,10400,1200,1500,0,1440000000
198,0,2,2,a,10400,1200,2250,0,1440000000
199,0,2,1,a,12000,1200,0,0,1440000000
200,0,2,2,a,12000,1200,750,0,1440000000
201,0,2,1,a,12000,1200,1500,0,1440000000
202,0,2,5,a,12000,1200,2250,0,1440000000
203,0,3,4,b,0,0,0,0,1440000000
204,0,3,3,b,0,0,1000,0,1440000000
205,0,3,4,b,0,0,2000,0,1440000000
206,0,3,3,b,1200,0,0,0,1440000000
207,0,3,4,b,1200,0,1000,0,1440000000
208,0,3,3,b,1200,0,2000,0,1440000000
209,0,3,4,b,2400,0,0,0,1440000000
210,0,3,3,b,2400,0,1000,0,1440000000
211,0,3,2,b,2400,0,2000,0,1440000000
212,0,3,4,b,3600,0,0,0,1440000000
213,0,3,3,b,3600,0,1000,0,1440000000
214,0,3,4,b,3600,0,2000,0,1440000000
215,0,3,3,b,4800,0,0,0,1440000000
216,0,3,4,b,4800,0,1000,0,1440000000
217,0,3,3,b,4800,0,2000,0,1440000000
218,0,3,4,b,6000,0,0,0,1440000000
219,0,3,3,b,6000,0,1000,0,1440000000
220,0,3,2,b,6000,0,2000,0,1440000000
221,0,3,4,b,7200,0,0,0,1440000000
222,0,3,3,b,7200,0,1000,0,1440000000
223,0,3,4,b,7200,0,2000,0,1440000000
224,0,3,3,b,8400,0,0,0,1440000000
225,0,3,1,b,8400,0,1000,0,1440000000
226,0,3,4,b,8400,0,2000,0,1440000000
227,0,3,3,b,9600,0,0,0,1440000000
228,0,3,4,b,9600,0,1000,0,1440000000
229,0,3,3,b,9600,0,2000,0,1440000000
230,0,3,2,a,10800,0,0,0,1440000000
231,0,3,5,a,10800,0,750,0,1440000000
232,0,3,1,a,10800,0,1500,0,1440000000
233,0,3,5,a,10800,0,2250,0,1440000000
234,0,3,1,b,12400,0,0,0,1440000000
235,0,3,4,b,12400,0,1000,0,1440000000
236,0,3,3,b,12400,0,2000,0,1440000000
237,0,3,5,a,0,1200,0,0,1440000000
238,0,3,2,a,0,1200,750,0,1440000000
239,0,3,1,a,0,1200,1500,0,1440000000
240,0,3,5,a,0,1200,2250,0,1440000000
241,0,3,4,b,1600,1200,0,0,1440000000
242,0,3,3,b,1600,1200,1000,0,1440000000
243,0,3,2,b,1600,1200,2000,0,1440000000
244,0,3,1,b,2800,1200,0,0,1440000000
245,0,3,4,b,2800,1200,1000,0,1440000000
246,0,3,3,b,2800,1200,2000,0,1440000000
247,0,3,5,a,4000,1200,0,0,1440000000
248,0,3,5,a,4000,1200,750,0,1440000000
249,0,3,1,a,4000,1200,1500,0,1440000000
250,0,3,5,a,4000,1200,2250,0,1440000000
251,0,3,5,a,5600,1200,0,0,1440000000
252,0,3,2,a,5600,1200,750,0,1440000000
253,0,3,1,a,5600,1200,1500,0,1440000000
254,0,3,5,a,5600,1200,2250,0,1440000000
255,0,3,5,a,7200,1200,0,0,1440000000
256,0,3,5,a,7200,1200,750,0,1440000000
257,0,3,1,a,7200,1200,1500,0,1440000000
258,0,3,2,a,7200,1200,2250,0,1440000000
259,0,3,4,b,8800,1200,0,0,1440000000
260,0,3,3,b,8800,1200,1000,0,1440000000
261,0,3,1,b,8800,1200,2000,0,1440000000
262,0,3,4,b,10000,1200,0,0,1440000000
263,0,3,3,b,10000,1200,1000,0,1440000000
264,0,3,3,b,10000,1200,2000,0,1440000000
265,0,3,2,b,11200,1200,0,0,1440000000
266,0,3,3,b,11200,1200,1000,0,1440000000
267,0,3,3,b,11200,1200,2000,0,1440000000
268,0,3,1,b,12400,1200,0,0,1440000000
269,0,3,3,b,12400,1200,1000,0,1440000000
270,0,3,3,b,12400,1200,2000,0,1440000000
271,1,3,2,a,0,0,0,0,1440000000
272,1,3,2,a,0,0,750,0,1440000000
273,1,3,1,a,0,0,1500,0,1440000000
274,1,3,2,a,0,0,2250,0,1440000000
275,1,3,2,b,1600,0,0,0,1440000000
276,1,3,1,b,1600,0,1000,0,1440000000
277,1,3,3,b,1600,0,2000,0,1440000000
278,1,3,2,b,2800,0,0,0,1440000000
279,1,3,1,b,2800,0,1000,0,1440000000
280,1,3,2,b,2800,0,2000,0,1440000000
281,1,3,1,b,4000,0,0,0,1440000000
282,1,3,1,b,4000,0,1000,0,1440000000
283,1,3,2,b,4000,0,2000,0,1440000000
284,1,3,1,a,5200,0,0,0,1440000000
285,1,3,2,a,5200,0,750,0,1440000000
286,1,3,2,a,5200,0,1500,0,1440000000
287,1,3,1,a,5200,0,2250,0,1440000000
288,1,3,1,a,6800,0,0,0,1440000000
289,1,3,1,a,6800,0,750,0,1440000000
290,1,3,1,a,6800,0,1500,0,1440000000
291,1,3,2,a,6800,0,2250,0,1440000000
292,1,3,2,b,8400,0,0,0,1440000000
293,1,3,3,b,8400,0,1000,0,1440000000
294,1,3,4,b,8400,0,2000,0,1440000000
295,1,3,1,a,9600,0,0,0,1440000000
296,1,3,2,a,9600,0,750,0,1440000000
297,1,3,5,a,9600,0,1500,0,1440000000
298,1,3,1,a,9600,0,2250,0,1440000000
299,1,3,3,b,11200,0,0,0,1440000000
300,1,3,2,b,11200,0,1000,0,1440000000
301,1,3,4,b,11200,0,2000,0,1440000000
302,1,3,3,b,12400,0,0,0,1440000000
303,1,3,1,b,12400,0,1000,0,1440000000
304,1,3,2,b,12400,0,2000,0,1440000000
305,1,3,1,a,0,1200,0,0,1440000000
306,1,3,2,a,0,1200,750,0,1440000000
307,1,3,1,a,0,1200,1500,0,1440000000
308,1,3,2,a,0,1200,2250,0,1440000000
309,1,3,2,a,1600,1200,0,0,1440000000
310,1,3,1,a,1600,1200,750,0,1440000000
311,1,3,5,a,1600,1200,1500,0,1440000000
312,1,3,2,a,1600,1200,2250,0,1440000000
313,1,3,1,a,3200,1200,0,0,1440000000
314,1,3,2,a,3200,1200,750,0,1440000000
315,1,3,1,a,3200,1200,1500,0,1440000000
316,1,3,2,a,3200,1200,2250,0,1440000000
317,1,3,1,a,4800,1200,0,0,1440000000
318,1,3,2,a,4800,1200,750,0,1440000000
319,1,3,1,a,4800,1200,1500,0,1440000000
320,1,3,5,a,4800,1200,2250,0,1440000000
321,1,3,3,b,6400,1200,0,0,1440000000
322,1,3,4,b,6400,1200,1000,0,1440000000
323,1,3,3,b,6400,1200,2000,0,1440000000
324,1,3,2,a,7600,1200,0,0,1440000000
325,1,3,1,a,7600,1200,750,0,1440000000
326,1,3,2,a,7600,1200,1500,0,1440000000
327,1,3,1,a,7600,1200,2250,0,1440000000
328,1,3,2,a,9200,1200,0,0,1440000000
329,1,3,1,a,9200,1200,750,0,1440000000
330,1,3,2,a,9200,1200,1500,0,1440000000
331,1,3,1,a,9200,1200,2250,0,1440000000
332,1,3,2,a,10800,1200,0,0,1440000000
333,1,3,5,a,10800,1200,750,0,1440000000
334,1,3,1,a,10800,1200,1500,0,1440000000
335,1,3,2,a,10800,1200,2250,0,1440000000
336,1,3,4,b,12400,1200,0,0,1440000000
337,1,3,3,b,12400,1200,1000,0,1440000000
338,1,3,3,b,12400,1200,2000,0,1440000000
339,0,4,1,a,0,0,0,0,1440000000
340,0,4,5,a,0,0,750,0,1440000000
341,0,4,5,a,0,0,1500,0,1440000000
342,0,4,2,a,0,0,2250,0,1440000000
343,0,4,5,a,1600,0,0,0,1440000000
344,0,4,1,a,1600,0,750,0,1440000000
345,0,4,5,a,1600,0,1500,0,1440000000
346,0,4,5,a,1600,0,2250,0,1440000000
347,0,4,2,b,3200,0,0,0,1440000000
348,0,4,4,b,3200,0,1000,0,1440000000
349,0,4,3,b,3200,0,2000,0,1440000000
350,0,4,4,b,4400,0,0,0,1440000000
351,0,4,3,b,4400,0,1000,0,1440000000
352,0,4,4,b,4400,0,2000,0,1440000000
353,0,4,2,a,5600,0,0,0,1440000000
354,0,4,1,a,5600,0,750,0,1440000000
355,0,4,5,a,5600,0,1500,0,1440000000
356,0,4,5,a,5600,0,2250,0,1440000000
357,0,4,3,b,7200,0,0,0,1440000000
358,0,4,4,b,7200,0,1000,0,1440000000
359,0,4,3,b,7200,0,2000,0,1440000000
360,0,4,4,b,8400,0,0,0,1440000000
361,0,4,3,b,8400,0,1000,0,1440000000
362,0,4,4,b,8400,0,2000,0,1440000000
363,0,4,2,a,9600,0,0,0,1440000000
364,0,4,5,a,9600,0,750,0,1440000000
365,0,4,1,a,9600,0,1500,0,1440000000
366,0,4,2,a,9600,0,2250,0,1440000000
367,0,4,3,b,11200,0,0,0,1440000000
368,0,4,4,b,11200,0,1000,0,1440000000
369,0,4,3,b,11200,0,2000,0,1440000000
370,0,4,1,b,12400,0,0,0,1440000000
371,0,4,4,b,12400,0,1000,0,1440000000
372,0,4,3,b,12400,0,2000,0,1440000000
373,0,4,4,b,0,1200,0,0,1440000000
374,0,4,3,b,0,1200,1000,0,1440000000
375,0,4,4,b,0,1200,2000,0,1440000000
376,0,4,3,b,1200,1200,0,0,1440000000
377,0,4,4,b,1200,1200,1000,0,1440000000
378,0,4,3,b,1200,1200,2000,0,1440000000
379,0,4,4,b,2400,1200,0,0,1440000000
380,0,4,3,b,2400,1200,1000,0,1440000000
381,0,4,4,b,2400,1200,2000,0,1440000000
382,0,4,3,b,3600,1200,0,0,1440000000
383,0,4,3,b,3600,1200,1000,0,1440000000
384,0,4,3,b,3600,1200,2000,0,1440000000
385,0,4,3,b,4800,1200,0,0,1440000000
386,0,4,3,b,4800,1200,1000,0,1440000000
387,0,4,3,b,4800,1200,2000,0,1440000000
388,0,4,3,b,6000,1200,0,0,1440000000
389,0,4,3,b,6000,1200,1000,0,1440000000
390,0,4,1,b,6000,1200,2000,0,1440000000
391,0,4,4,b,7200,1200,0,0,1440000000
392,0,4,2,b,7200,1200,1000,0,1440000000
393,0,4,3,b,7200,1200,2000,0,1440000000
394,0,4,1,b,8400,1200,0,0,1440000000
395,0,4,2,b,8400,1200,1000,0,1440000000
396,0,4,1,b,8400,1200,2000,0,1440000000
397,0,4,5,a,9600,1200,0,0,1440000000
398,0,4,2,a,9600,1200,750,0,1440000000
399,0,4,1,a,9600,1200,1500,0,1440000000
400,0,4,2,a,9600,1200,2250,0,1440000000
401,0,4,3,b,11200,1200,0,0,1440000000
402,0,4,4,b,11200,1200,1000,0,1440000000
403,0,4,3,b,11200,1200,2000,0,1440000000
404,0,4,1,b,12400,1200,0,0,1440000000
405,0,4,2,b,12400,1200,1000,0,1440000000
406,0,4,4,b,12400,1200,2000,0,1440000000
407,0,5,5,a,0,0,0,0,1440000000
408,0,5,5,a,0,0,750,0,1440000000
409,0,5,2,a,0,0,1500,0,1440000000
410,0,5,5,a,0,0,2250,0,1440000000
411,0,5,4,b,1600,0,0,0,1440000000
412,0,5,3,b,1600,0,1000,0,1440000000
413,0,5,1,b,1600,0,2000,0,1440000000
414,0,5,4,b,2800,0,0,0,1440000000
415,0,5,3,b,2800,0,1000,0,1440000000
416,0,5,4,b,2800,0,2000,0,1440000000
417,0,5,3,b,4000,0,0,0,1440000000
418,0,5,4,b,4000,0,1000,0,1440000000
419,0,5,3,b,4000,0,2000,0,1440000000
420,0,5,4,b,5200,0,0,0,1440000000
421,0,5,3,b,5200,0,1000,0,1440000000
422,0,5,1,b,5200,0,2000,0,1440000000
423,0,5,1,a,6400,0,0,0,1440000000
424,0,5,5,a,6400,0,750,0,1440000000
425,0,5,5,a,6400,0,1500,0,1440000000
426,0,5,2,a,6400,0,2250,0,1440000000
427,0,5,5,a,8000,0,0,0,1440000000
428,0,5,5,a,8000,0,750,0,1440000000
429,0,5,5,a,8000,0,1500,0,1440000000
430,0,5,1,a,8000,0,2250,0,1440000000
431,0,5,5,a,9600,0,0,0,1440000000
432,0,5,5,a,9600,0,750,0,1440000000
433,0,5,5,a,9600,0,1500,0,1440000000
434,0,5,1,a,9600,0,2250,0,1440000000
435,0,5,4,b,11200,0,0,0,1440000000
436,0,5,3,b,11200,0,1000,0,1440000000
437,0,5,2,b,11200,0,2000,0,1440000000
438,0,5,4,b,12400,0,0,0,1440000000
439,0,5,3,b,12400,0,1000,0,1440000000
440,0,5,4,b,12400,0,2000,0,1440000000
441,0,5,3,b,0,1200,0,0,1440000000
442,0,5,2,b,0,1200,1000,0,1440000000
443,0,5,4,b,0,1200,2000,0,1440000000
444,0,5,1,a,1200,1200,0,0,1440000000
445,0,5,2,a,1200,1200,750,0,1440000000
446,0,5,2,a,1200,1200,1500,0,1440000000
447,0,5,2,a,1200,1200,2250,0,1440000000
448,0,5,3,b,2800,1200,0,0,1440000000
449,0,5,4,b,2800,1200,1000,0,1440000000
450,0,5,3,b,2800,1200,2000,0,1440000000
451,0,5,2,b,4000,1200,0,0,1440000000
452,0,5,4,b,4000,1200,1000,0,1440000000
453,0,5,3,b,4000,1200,2000,0,1440000000
454,0,5,4,b,5200,1200,0,0,1440000000
455,0,5,3,b,5200,1200,1000,0,1440000000
456,0,5,4,b,5200,1200,2000,0,1440000000
457,0,5,3,b,6400,1200,0,0,1440000000
458,0,5,1,b,6400,1200,1000,0,1440000000
459,0,5,4,b,6400,1200,2000,0,1440000000
460,0,5,3,b,7600,1200,0,0,1440000000
461,0,5,3,b,7600,1200,1000,0,1440000000
462,0,5,1,b,7600,1200,2000,0,1440000000
463,0,5,3,b,8800,1200,0,0,1440000000
464,0,5,3,b,8800,1200,1000,0,1440000000
465,0,5,1,b,8800,1200,2000,0,1440000000
466,0,5,3,b,10000,1200,0,0,1440000000
467,0,5,3,b,10000,1200,1000,0,1440000000
468,0,5,1,b,10000,1200,2000,0,1440000000
469,0,5,3,b,11200,1200,0,0,1440000000
470,0,5,3,b,11200,1200,1000,0,1440000000
471,0,5,1,b,11200,1200,2000,0,1440000000
472,0,5,2,b,12400,1200,0,0,1440000000
473,0,5,2,b,12400,1200,1000,0,1440000000
474,0,5,1,b,12400,1200,2000,0,1440000000
475,1,5,2,a,0,0,0,0,1440000000
476,1,5,2,a,0,0,750,0,1440000000
477,1,5,1,a,0,0,1500,0,1440000000
478,1,5,2,a,0,0,2250,0,1440000000
479,1,5,1,b,1600,0,0,0,1440000000
480,1,5,2,b,1600,0,1000,0,1440000000
481,1,5,1,b,1600,0,2000,0,1440000000
482,1,5,1,a,2800,0,0,0,1440000000
483,1,5,2,a,2800,0,750,0,1440000000
484,1,5,2,a,2800,0,1500,0,1440000000
485,1,5,1,a,2800,0,2250,0,1440000000
486,1,5,2,a,4400,0,0,0,1440000000
487,1,5,5,a,4400,0,750,0,1440000000
488,1,5,1,a,4400,0,1500,0,1440000000
489,1,5,2,a,4400,0,2250,0,1440000000
490,1,5,1,a,6000,0,0,0,1440000000
491,1,5,2,a,6000,0,750,0,1440000000
492,1,5,1,a,6000,0,1500,0,1440000000
493,1,5,2,a,6000,0,2250,0,1440000000
494,1,5,1,a,7600,0,0,0,1440000000
495,1,5,2,a,7600,0,750,0,1440000000
496,1,5,5,a,7600,0,1500,0,1440000000
497,1,5,1,a,7600,0,2250,0,1440000000
498,1,5,2,a,9200,0,0,0,1440000000
499,1,5,1,a,9200,0,750,0,1440000000
500,1,5,2,a,9200,0,1500,0,1440000000
501,1,5,1,a,9200,0,2250,0,1440000000
502,1,5,3,b,10800,0,0,0,1440000000
503,1,5,4,b,10800,0,1000,0,1440000000
504,1,5,3,b,10800,0,2000,0,1440000000
505,1,5,2,a,12000,0,0,0,1440000000
506,1,5,1,a,12000,0,750,0,1440000000
507,1,5,2,a,12000,0,1500,0,1440000000
508,1,5,1,a,12000,0,2250,0,1440000000
509,1,5,2,a,0,1200,0,0,1440000000
510,1,5,5,a,0,1200,750,0,1440000000
511,1,5,2,a,0,1200,1500,0,1440000000
512,1,5,1,a,0,1200,2250,0,1440000000
513,1,5,2,a,1600,1200,0,0,1440000000
514,1,5,1,a,1600,1200,750,0,1440000000
515,1,5,2,a,1600,1200,1500,0,1440000000
516,1,5,1,a,1600,1200,2250,0,1440000000
517,1,5,2,a,3200,1200,0,0,1440000000
518,1,5,1,a,3200,1200,750,0,1440000000
519,1,5,5,a,3200,1200,1500,0,1440000000
520,1,5,2,a,3200,1200,2250,0,1440000000
521,1,5,4,b,4800,1200,0,0,1440000000
522,1,5,3,b,4800,1200,1000,0,1440000000
523,1,5,3,b,4800,1200,2000,0,1440000000
524,1,5,4,b,6000,1200,0,0,1440000000
525,1,5,3,b,6000,1200,1000,0,1440000000
526,1,5,4,b,6000,1200,2000,0,1440000000
527,1,5,3,b,7200,1200,0,0,1440000000
528,1,5,3,b,7200,1200,1000,0,1440000000
529,1,5,4,b,7200,1200,2000,0,1440000000
530,1,5,3,b,8400,1200,0,0,1440000000
531,1,5,4,b,8400,1200,1000,0,1440000000
532,1,5,3,b,8400,1200,2000,0,1440000000
533,1,5,3,b,9600,1200,0,0,1440000000
534,1,5,4,b,9600,1200,1000,0,1440000000
535,1,5,1,b,9600,1200,2000,0,1440000000
536,1,5,2,b,10800,1200,0,0,1440000000
537,1,5,3,b,10800,1200,1000,0,1440000000
538,1,5,1,b,10800,1200,2000,0,1440000000
539,1,5,2,a,12000,1200,0,0,1440000000
540,1,5,1,a,12000,1200,750,0,1440000000
541,1,5,2,a,12000,1200,1500,0,1440000000
542,1,5,1,a,12000,1200,2250,0,1440000000
543,0,6,3,b,0,0,0,0,1440000000
544,0,6,4,b,0,0,1000,0,1440000000
545,0,6,1,b,0,0,2000,0,1440000000
546,0,6,3,b,0,1200,0,0,1440000000
547,0,6,4,b,0,1200,1000,0,1440000000
548,0,6,3,b,0,1200,2000,0,1440000000
549,0,6,4,b,1200,0,0,0,1440000000
550,0,6,1,b,1200,0,1000,0,1440000000
551,0,6,3,b,1200,0,2000,0,1440000000
552,0,6,4,b,1200,1200,0,0,1440000000
553,0,6,3,b,1200,1200,1000,0,1440000000
554,0,6,4,b,1200,1200,2000,0,1440000000
555,0,6,3,b,2400,0,0,0,1440000000
556,0,6,4,b,2400,0,1000,0,1440000000
557,0,6,3,b,2400,0,2000,0,1440000000
