,k,t,i,b,x,y,z,r,Volume
65,0,1,4,c,5400,1600,1000,1,1440000000
66,0,1,2,c,5400,1600,2000,1,1440000000
67,1,1,8,a,0,0,0,1,1440000000
68,1,1,3,a,0,0,750,1,1440000000
69,1,1,8,a,0,0,1500,1,1440000000
70,1,1,1,a,0,0,2250,1,1440000000
71,1,1,3,a,1200,0,0,1,1440000000
72,1,1,8,a,1200,0,750,1,1440000000
73,1,1,3,a,1200,0,1500,1,1440000000
74,1,1,8,a,1200,0,2250,1,1440000000
75,1,1,7,d,2400,0,0,1,1400000000
76,1,1,15,d,2400,0,1000,1,1400000000
77,1,1,6,d,2400,0,2000,1,1400000000
78,1,1,1,a,3400,0,0,1,1440000000
79,1,1,3,a,3400,0,750,1,1440000000
80,1,1,3,a,3400,0,1500,1,1440000000
81,1,1,1,a,3400,0,2250,1,1440000000
82,1,1,3,a,4600,0,0,1,1440000000
83,1,1,3,a,4600,0,750,1,1440000000
84,1,1,1,a,4600,0,1500,1,1440000000
85,1,1,3,a,4600,0,2250,1,1440000000
86,1,1,4,c,0,1600,0,1,1440000000
87,1,1,13,c,0,1600,1000,1,1440000000
88,1,1,4,c,0,1600,2000,1,1440000000
89,1,1,2,c,1800,1600,0,1,1440000000
90,1,1,4,c,1800,1600,1000,1,1440000000
91,1,1,4,c,1800,1600,2000,1,1440000000
92,1,1,2,c,3600,1600,0,1,1440000000
93,1,1,13,c,3600,1600,1000,1,1440000000
94,1,1,4,c,3600,1600,2000,1,1440000000
95,1,1,3,a,5800,0,0,1,1440000000
96,1,1,1,a,5800,0,750,1,1440000000
97,1,1,3,a,5800,0,1500,1,1440000000
98,1,1,3,a,5800,0,2250,1,1440000000
99,1,1,4,c,5400,1600,0,1,1440000000
100,1,1,2,c,5400,1600,1000,1,1440000000
101,1,1,4,c,5400,1600,2000,1,1440000000
102,1,1,7,d,7000,0,0,1,1400000000
103,1,1,6,d,7000,0,1000,1,1400000000
104,1,1,15,d,7000,0,2000,1,1400000000
105,1,1,1,a,8000,0,0,1,1440000000
106,1,1,3,a,8000,0,750,1,1440000000
107,1,1,3,a,8000,0,1500,1,1440000000
108,1,1,1,a,8000,0,2250,1,1440000000
109,1,1,6,d,9200,0,0,1,1400000000
110,1,1,6,d,9200,0,1000,1,1400000000
111,1,1,15,d,9200,0,2000,1,1400000000
112,1,1,6,d,9200,1400,0,0,1400000000
113,1,1,6,d,9200,1400,1000,0,1400000000
114,1,1,15,d,9200,1400,2000,0,1400000000
115,1,1,6,d,10200,0,0,1,1400000000
116,1,1,15,d,10200,0,1000,1,1400000000
117,1,1,6,d,10200,0,2000,1,1400000000
118,1,1,5,b,10600,1400,0,1,1200000000
119,1,1,5,b,10600,1400,1000,1,1200000000
120,1,1,5,b,10600,1400,2000,1,1200000000
121,1,1,6,d,11200,0,0,1,1400000000
122,1,1,15,d,11200,0,1000,1,1400000000
123,1,1,6,d,11200,0,2000,1,1400000000
124,1,1,13,c,11800,1400,0,1,1440000000
125,1,1,4,c,11800,1400,1000,1,1440000000
126,1,1,2,c,11800,1400,2000,1,1440000000
127,1,1,6,d,12200,0,0,0,1400000000
128,1,1,15,d,12200,0,1000,0,1400000000
129,1,1,6,d,12200,0,2000,0,1400000000
130,1,1,4,c,7200,1600,0,1,1440000000
131,1,1,2,c,7200,1600,1000,1,1440000000
132,1,1,13,c,7200,1600,2000,1,1440000000
133,2,1,3,a,0,0,0,1,1440000000
134,2,1,3,a,0,0,750,1,1440000000
135,2,1,1,a,0,0,1500,1,1440000000
136,2,1,3,a,0,0,2250,1,1440000000
137,2,1,6,d,1200,0,0,1,1400000000
138,2,1,15,d,1200,0,1000,1,1400000000
139,2,1,6,d,1200,0,2000,1,1400000000
140,2,1,2,c,0,1600,0,1,1440000000
141,2,1,13,c,0,1600,1000,1,1440000000
142,2,1,2,c,0,1600,2000,1,1440000000
143,2,1,3,a,2200,0,0,1,1440000000
144,2,1,1,a,2200,0,750,1,1440000000
145,2,1,3,a,2200,0,1500,1,1440000000
146,2,1,3,a,2200,0,2250,1,1440000000
147,2,1,2,c,1800,1600,0,1,1440000000
148,2,1,13,c,1800,1600,1000,1,1440000000
149,2,1,2,c,1800,1600,2000,1,1440000000
150,2,1,1,a,3400,0,0,1,1440000000
151,2,1,3,a,3400,0,750,1,1440000000
152,2,1,3,a,3400,0,1500,1,1440000000
153,2,1,1,a,3400,0,2250,1,1440000000
154,2,1,6,d,4600,0,0,1,1400000000
155,2,1,15,d,4600,0,1000,1,1400000000
156,2,1,15,d,4600,0,2000,1,1400000000
157,2,1,3,a,5600,0,0,1,1440000000
158,2,1,3,a,5600,0,750,1,1440000000
159,2,1,1,a,5600,0,1500,1,1440000000
160,2,1,1,a,5600,0,2250,1,1440000000
161,2,1,13,c,3600,1600,0,1,1440000000
162,2,1,2,c,3600,1600,1000,1,1440000000
163,2,1,2,c,3600,1600,2000,1,1440000000
164,2,1,13,c,5400,1600,0,1,1440000000
165,2,1,2,c,5400,1600,1000,1,1440000000
166,2,1,13,c,5400,1600,2000,1,1440000000
167,2,1,1,a,6800,0,0,1,1440000000
168,2,1,1,a,6800,0,750,1,1440000000
169,2,1,1,a,6800,0,1500,1,1440000000
170,2,1,3,a,6800,0,2250,1,1440000000
171,2,1,2,c,7200,1600,0,1,1440000000
172,2,1,2,c,7200,1600,1000,1,1440000000
173,2,1,13,c,7200,1600,2000,1,1440000000
174,2,1,15,d,8000,0,0,1,1400000000
175,2,1,15,d,8000,0,1000,1,1400000000
176,2,1,15,d,8000,0,2000,1,1400000000
177,2,1,2,c,9000,0,0,0,1440000000
178,2,1,13,c,9000,0,1000,0,1440000000
179,2,1,2,c,9000,0,2000,0,1440000000
180,2,1,15,d,9800,0,0,1,1400000000
181,2,1,15,d,9800,0,1000,1,1400000000
182,2,1,15,d,9800,0,2000,1,1400000000
183,2,1,5,b,9800,1400,0,1,1200000000
184,2,1,5,b,9800,1400,1000,1,1200000000
185,2,1,5,b,9800,1400,2000,1,1200000000
186,2,1,15,d,10800,0,0,1,1400000000
187,2,1,15,d,10800,0,1000,1,1400000000
188,2,1,15,d,10800,0,2000,1,1400000000
189,2,1,2,c,11800,0,0,1,1440000000
190,2,1,13,c,11800,0,1000,1,1440000000
191,2,1,2,c,11800,0,2000,1,1440000000
192,2,1,15,d,11000,1400,0,0,1400000000
193,2,1,15,d,11000,1400,1000,0,1400000000
194,2,1,15,d,11000,1400,2000,0,1400000000
195,2,1,15,d,12400,800,0,1,1400000000
196,2,1,15,d,12400,800,1000,1,1400000000
197,2,1,15,d,12400,800,2000,1,1400000000
198,3,1,15,d,0,0,0,1,1400000000
199,3,1,15,d,0,0,1000,1,1400000000
200,3,1,15,d,0,0,2000,1,1400000000
201,3,1,4,c,0,1400,0,1,1440000000
202,3,1,13,c,0,1400,1000,1,1440000000
203,3,1,2,c,0,1400,2000,1,1440000000
204,3,1,6,d,1000,0,0,1,1400000000
205,3,1,7,d,1000,0,1000,1,1400000000
206,3,1,15,d,1000,0,2000,1,1400000000
207,3,1,11,d,1800,1400,0,0,1400000000
208,3,1,15,d,1800,1400,1000,0,1400000000
209,3,1,6,d,1800,1400,2000,0,1400000000
210,3,1,15,d,2000,0,0,1,1400000000
211,3,1,15,d,2000,0,1000,1,1400000000
212,3,1,15,d,2000,0,2000,1,1400000000
213,3,1,6,d,3000,0,0,1,1400000000
214,3,1,15,d,3000,0,1000,1,1400000000
215,3,1,15,d,3000,0,2000,1,1400000000
216,3,1,1,a,4000,0,0,1,1440000000
217,3,1,3,a,4000,0,750,1,1440000000
218,3,1,1,a,4000,0,1500,1,1440000000
219,3,1,1,a,4000,0,2250,1,1440000000
220,3,1,7,d,5200,0,0,1,1400000000
221,3,1,6,d,5200,0,1000,1,1400000000
222,3,1,15,d,5200,0,2000,1,1400000000
223,3,1,10,a,6200,0,0,1,1440000000
224,3,1,3,a,6200,0,750,1,1440000000
225,3,1,1,a,6200,0,1500,1,1440000000
226,3,1,8,a,6200,0,2250,1,1440000000
227,3,1,1,a,7400,0,0,1,1440000000
228,3,1,3,a,7400,0,750,1,1440000000
229,3,1,1,a,7400,0,1500,1,1440000000
230,3,1,3,a,7400,0,2250,1,1440000000
231,3,1,13,c,3200,1600,0,1,1440000000
232,3,1,2,c,3200,1600,1000,1,1440000000
233,3,1,13,c,3200,1600,2000,1,1440000000
234,3,1,2,c,5000,1600,0,1,1440000000
235,3,1,4,c,5000,1600,1000,1,1440000000
236,3,1,13,c,5000,1600,2000,1,1440000000
237,3,1,1,a,8600,0,0,1,1440000000
238,3,1,1,a,8600,0,750,1,1440000000
239,3,1,3,a,8600,0,1500,1,1440000000
240,3,1,1,a,8600,0,2250,1,1440000000
241,3,1,8,a,9800,0,0,1,1440000000
242,3,1,3,a,9800,0,750,1,1440000000
243,3,1,1,a,9800,0,1500,1,1440000000
244,3,1,1,a,9800,0,2250,1,1440000000
245,3,1,15,d,11000,0,0,1,1400000000
246,3,1,15,d,11000,0,1000,1,1400000000
247,3,1,6,d,11000,0,2000,1,1400000000
248,3,1,2,c,6800,1600,0,1,1440000000
249,3,1,13,c,6800,1600,1000,1,1440000000
250,3,1,2,c,6800,1600,2000,1,1440000000
251,3,1,4,c,8600,1600,0,1,1440000000
252,3,1,13,c,8600,1600,1000,1,1440000000
253,3,1,2,c,8600,1600,2000,1,1440000000
254,3,1,15,d,11000,1400,0,0,1400000000
255,3,1,15,d,11000,1400,1000,0,1400000000
256,3,1,15,d,11000,1400,2000,0,1400000000
257,3,1,3,a,12000,0,0,0,1440000000
258,3,1,1,a,12000,0,750,0,1440000000
259,3,1,1,a,12000,0,1500,0,1440000000
260,3,1,3,a,12000,0,2250,0,1440000000
261,3,1,5,b,12400,1200,0,0,1200000000
262,3,1,5,b,12400,1200,1000,0,1200000000
263,3,1,5,b,12400,1200,2000,0,1200000000
264,0,2,8,a,0,0,0,1,1440000000
265,0,2,3,a,0,0,750,1,1440000000
266,0,2,10,a,0,0,1500,1,1440000000
267,0,2,8,a,0,0,2250,1,1440000000
268,0,2,3,a,1200,0,0,1,1440000000
269,0,2,1,a,1200,0,750,1,1440000000
270,0,2,8,a,1200,0,1500,1,1440000000
271,0,2,3,a,1200,0,2250,1,1440000000
272,0,2,12,c,0,1600,0,1,1440000000
273,0,2,2,c,0,1600,1000,1,1440000000
274,0,2,9,c,0,1600,2000,1,1440000000
275,0,2,7,d,2400,0,0,1,1400000000
276,0,2,6,d,2400,0,1000,1,1400000000
277,0,2,14,d,2400,0,2000,1,1400000000
278,0,2,4,c,1800,1600,0,1,1440000000
279,0,2,13,c,1800,1600,1000,1,1440000000
280,0,2,12,c,1800,1600,2000,1,1440000000
281,0,2,11,d,3400,0,0,1,1400000000
282,0,2,6,d,3400,0,1000,1,1400000000
283,0,2,7,d,3400,0,2000,1,1400000000
284,0,2,15,d,3600,1400,0,0,1400000000
285,0,2,6,d,3600,1400,1000,0,1400000000
286,0,2,7,d,3600,1400,2000,0,1400000000
287,0,2,6,d,4400,0,0,1,1400000000
288,0,2,15,d,4400,0,1000,1,1400000000
289,0,2,7,d,4400,0,2000,1,1400000000
290,0,2,8,a,5400,0,0,1,1440000000
291,0,2,3,a,5400,0,750,1,1440000000
292,0,2,1,a,5400,0,1500,1,1440000000
293,0,2,8,a,5400,0,2250,1,1440000000
294,0,2,6,d,6600,0,0,1,1400000000
295,0,2,6,d,6600,0,1000,1,1400000000
296,0,2,15,d,6600,0,2000,1,1400000000
297,0,2,3,a,7600,0,0,1,1440000000
298,0,2,8,a,7600,0,750,1,1440000000
299,0,2,3,a,7600,0,1500,1,1440000000
300,0,2,1,a,7600,0,2250,1,1440000000
301,0,2,7,d,8800,0,0,1,1400000000
302,0,2,6,d,8800,0,1000,1,1400000000
303,0,2,15,d,8800,0,2000,1,1400000000
304,0,2,5,b,8800,1400,0,1,1200000000
305,0,2,5,b,8800,1400,1000,1,1200000000
306,0,2,5,b,8800,1400,2000,1,1200000000
307,0,2,6,d,9800,0,0,1,1400000000
308,0,2,6,d,9800,0,1000,1,1400000000
309,0,2,15,d,9800,0,2000,1,1400000000
310,0,2,9,c,5000,1600,0,1,1440000000
311,0,2,4,c,5000,1600,1000,1,1440000000
312,0,2,2,c,5000,1600,2000,1,1440000000
313,0,2,5,b,10000,1400,0,1,1200000000
314,0,2,5,b,10000,1400,1000,1,1200000000
315,0,2,5,b,10000,1400,2000,1,1200000000
316,0,2,4,c,6800,1600,0,1,1440000000
317,0,2,4,c,6800,1600,1000,1,1440000000
318,0,2,13,c,6800,1600,2000,1,1440000000
319,0,2,6,d,10800,0,0,1,1400000000
320,0,2,6,d,10800,0,1000,1,1400000000
321,0,2,15,d,10800,0,2000,1,1400000000
322,0,2,6,d,11200,1400,0,0,1400000000
323,0,2,6,d,11200,1400,1000,0,1400000000
324,0,2,15,d,11200,1400,2000,0,1400000000
325,0,2,8,a,11800,0,0,0,1440000000
326,0,2,3,a,11800,0,750,0,1440000000
327,0,2,8,a,11800,0,1500,0,1440000000
328,0,2,3,a,11800,0,2250,0,1440000000
329,0,2,5,b,12600,1200,0,0,1200000000
330,0,2,5,b,12600,1200,1000,0,1200000000
331,0,2,5,b,12600,1200,2000,0,1200000000
332,1,2,1,a,0,0,0,0,1440000000
333,1,2,3,a,0,0,750,0,1440000000
334,1,2,3,a,0,0,1500,0,1440000000
335,1,2,1,a,0,0,2250,0,1440000000
336,1,2,3,a,1600,0,0,0,1440000000
337,1,2,3,a,1600,0,750,0,1440000000
338,1,2,1,a,1600,0,1500,0,1440000000
339,1,2,3,a,1600,0,2250,0,1440000000
340,1,2,2,c,3200,0,0,1,1440000000
341,1,2,4,c,3200,0,1000,1,1440000000
342,1,2,4,c,3200,0,2000,1,1440000000
343,1,2,2,c,5000,0,0,1,1440000000
344,1,2,4,c,5000,0,1000,1,1440000000
345,1,2,13,c,5000,0,2000,1,1440000000
346,1,2,4,c,6800,0,0,1,1440000000
347,1,2,2,c,6800,0,1000,1,1440000000
348,1,2,4,c,6800,0,2000,1,1440000000
349,1,2,4,c,8600,0,0,1,1440000000
350,1,2,13,c,8600,0,1000,1,1440000000
351,1,2,2,c,8600,0,2000,1,1440000000
352,1,2,4,c,10400,0,0,1,1440000000
353,1,2,4,c,10400,0,1000,1,1440000000
354,1,2,2,c,10400,0,2000,1,1440000000
355,1,2,4,c,3200,800,0,1,1440000000
356,1,2,13,c,3200,800,1000,1,1440000000
357,1,2,4,c,3200,800,2000,1,1440000000
358,1,2,2,c,5000,800,0,1,1440000000
359,1,2,13,c,5000,800,1000,1,1440000000
360,1,2,2,c,5000,800,2000,1,1440000000
361,1,2,6,d,12200,0,0,0,1400000000
362,1,2,15,d,12200,0,1000,0,1400000000
363,1,2,15,d,12200,0,2000,0,1400000000
364,1,2,2,c,6800,800,0,1,1440000000
365,1,2,13,c,6800,800,1000,1,1440000000
366,1,2,2,c,6800,800,2000,1,1440000000
367,1,2,13,c,8600,800,0,1,1440000000
368,1,2,2,c,8600,800,1000,1,1440000000
369,1,2,2,c,8600,800,2000,1,1440000000
370,1,2,2,c,10400,800,0,1,1440000000
371,1,2,2,c,10400,800,1000,1,1440000000
372,1,2,13,c,10400,800,2000,1,1440000000
373,1,2,15,d,12200,1000,0,0,1400000000
374,1,2,15,d,12200,1000,1000,0,1400000000
375,1,2,15,d,12200,1000,2000,0,1400000000
376,1,2,3,a,0,1200,0,0,1440000000
377,1,2,1,a,0,1200,750,0,1440000000
378,1,2,3,a,0,1200,1500,0,1440000000
379,1,2,3,a,0,1200,2250,0,1440000000
380,1,2,1,a,1600,1200,0,0,1440000000
381,1,2,1,a,1600,1200,750,0,1440000000
382,1,2,3,a,1600,1200,1500,0,1440000000
383,1,2,1,a,1600,1200,2250,0,1440000000
384,1,2,2,c,3200,1600,0,1,1440000000
385,1,2,4,c,3200,1600,1000,1,1440000000
386,1,2,13,c,3200,1600,2000,1,1440000000
387,1,2,2,c,5000,1600,0,1,1440000000
388,1,2,13,c,5000,1600,1000,1,1440000000
389,1,2,2,c,5000,1600,2000,1,1440000000
390,1,2,4,c,6800,1600,0,1,1440000000
391,1,2,13,c,6800,1600,1000,1,1440000000
392,1,2,2,c,6800,1600,2000,1,1440000000
393,1,2,13,c,8600,1600,0,1,1440000000
394,1,2,2,c,8600,1600,1000,1,1440000000
395,1,2,13,c,8600,1600,2000,1,1440000000
396,1,2,4,c,10400,1600,0,1,1440000000
397,1,2,2,c,10400,1600,1000,1,1440000000
398,1,2,13,c,10400,1600,2000,1,1440000000
399,0,3,1,a,0,0,0,1,1440000000
400,0,3,3,a,0,0,750,1,1440000000
401,0,3,8,a,0,0,1500,1,1440000000
402,0,3,10,a,0,0,2250,1,1440000000
403,0,3,6,d,1200,0,0,1,1400000000
404,0,3,11,d,1200,0,1000,1,1400000000
405,0,3,14,d,1200,0,2000,1,1400000000
406,0,3,8,a,2200,0,0,1,1440000000
407,0,3,3,a,2200,0,750,1,1440000000
408,0,3,10,a,2200,0,1500,1,1440000000
409,0,3,1,a,2200,0,2250,1,1440000000
410,0,3,9,c,0,1600,0,1,1440000000
411,0,3,2,c,0,1600,1000,1,1440000000
412,0,3,12,c,0,1600,2000,1,1440000000
413,0,3,15,d,3400,0,0,1,1400000000
414,0,3,7,d,3400,0,1000,1,1400000000
415,0,3,6,d,3400,0,2000,1,1400000000
416,0,3,8,a,4400,0,0,1,1440000000
417,0,3,3,a,4400,0,750,1,1440000000
418,0,3,8,a,4400,0,1500,1,1440000000
419,0,3,3,a,4400,0,2250,1,1440000000
420,0,3,11,d,5600,0,0,1,1400000000
421,0,3,7,d,5600,0,1000,1,1400000000
422,0,3,6,d,5600,0,2000,1,1400000000
423,0,3,15,d,5600,1400,0,0,1400000000
424,0,3,6,d,5600,1400,1000,0,1400000000
425,0,3,7,d,5600,1400,2000,0,1400000000
426,0,3,6,d,6600,0,0,1,1400000000
427,0,3,15,d,6600,0,1000,1,1400000000
428,0,3,7,d,6600,0,2000,1,1400000000
429,0,3,4,c,1800,1600,0,1,1440000000
430,0,3,9,c,1800,1600,1000,1,1440000000
431,0,3,12,c,1800,1600,2000,1,1440000000
432,0,3,8,a,7600,0,0,1,1440000000
433,0,3,1,a,7600,0,750,1,1440000000
434,0,3,3,a,7600,0,1500,1,1440000000
435,0,3,8,a,7600,0,2250,1,1440000000
436,0,3,9,c,7000,1600,0,1,1440000000
437,0,3,4,c,7000,1600,1000,1,1440000000
438,0,3,2,c,7000,1600,2000,1,1440000000
439,0,3,3,a,8800,0,0,1,1440000000
440,0,3,8,a,8800,0,750,1,1440000000
441,0,3,1,a,8800,0,1500,1,1440000000
442,0,3,3,a,8800,0,2250,1,1440000000
443,0,3,13,c,8800,1600,0,1,1440000000
444,0,3,4,c,8800,1600,1000,1,1440000000
445,0,3,4,c,8800,1600,2000,1,1440000000
446,0,3,5,b,10000,0,0,0,1200000000
447,0,3,5,b,10000,0,1000,0,1200000000
448,0,3,5,b,10000,0,2000,0,1200000000
449,0,3,6,d,10600,1200,0,0,1400000000
450,0,3,7,d,10600,1200,1000,0,1400000000
451,0,3,15,d,10600,1200,2000,0,1400000000
452,0,3,8,a,12000,0,0,0,1440000000
453,0,3,3,a,12000,0,750,0,1440000000
454,0,3,8,a,12000,0,1500,0,1440000000
455,0,3,1,a,12000,0,2250,0,1440000000
456,0,3,3,a,12000,1200,0,0,1440000000
457,0,3,8,a,12000,1200,750,0,1440000000
458,0,3,3,a,12000,1200,1500,0,1440000000
459,0,3,1,a,12000,1200,2250,0,1440000000
460,0,3,5,b,11000,0,0,0,1200000000
461,0,3,5,b,11000,0,1000,0,1200000000
462,0,3,5,b,11000,0,2000,0,1200000000
463,0,3,2,c,3600,1600,0,1,1440000000
464,0,3,4,c,3600,1600,1000,1,1440000000
465,0,3,13,c,3600,1600,2000,1,1440000000
466,1,3,3,a,0,0,0,1,1440000000
467,1,3,3,a,0,0,750,1,1440000000
468,1,3,1,a,0,0,1500,1,1440000000
469,1,3,3,a,0,0,2250,1,1440000000
470,1,3,3,a,1200,0,0,1,1440000000
471,1,3,1,a,1200,0,750,1,1440000000
472,1,3,3,a,1200,0,1500,1,1440000000
473,1,3,3,a,1200,0,2250,1,1440000000
474,1,3,1,a,2400,0,0,1,1440000000
475,1,3,3,a,2400,0,750,1,1440000000
476,1,3,3,a,2400,0,1500,1,1440000000
477,1,3,1,a,2400,0,2250,1,1440000000
478,1,3,4,c,0,1600,0,1,1440000000
479,1,3,2,c,0,1600,1000,1,1440000000
480,1,3,4,c,0,1600,2000,1,1440000000
481,1,3,4,c,1800,1600,0,1,1440000000
482,1,3,2,c,1800,1600,1000,1,1440000000
483,1,3,13,c,1800,1600,2000,1,1440000000
484,1,3,6,d,3600,0,0,1,1400000000
485,1,3,6,d,3600,0,1000,1,1400000000
486,1,3,7,d,3600,0,2000,1,1400000000
487,1,3,5,b,3600,1400,0,1,1200000000
488,1,3,5,b,3600,1400,1000,1,1200000000
489,1,3,5,b,3600,1400,2000,1,1200000000
490,1,3,15,d,4600,0,0,1,1400000000
491,1,3,6,d,4600,0,1000,1,1400000000
492,1,3,6,d,4600,0,2000,1,1400000000
493,1,3,3,a,5600,0,0,1,1440000000
494,1,3,3,a,5600,0,750,1,1440000000
495,1,3,1,a,5600,0,1500,1,1440000000
496,1,3,3,a,5600,0,2250,1,1440000000
497,1,3,15,d,6800,0,0,1,1400000000
498,1,3,6,d,6800,0,1000,1,1400000000
499,1,3,6,d,6800,0,2000,1,1400000000
500,1,3,15,d,6800,1400,0,0,1400000000
501,1,3,6,d,6800,1400,1000,0,1400000000
502,1,3,6,d,6800,1400,2000,0,1400000000
503,1,3,15,d,7800,0,0,1,1400000000
504,1,3,6,d,7800,0,1000,1,1400000000
505,1,3,6,d,7800,0,2000,1,1400000000
506,1,3,15,d,8200,1400,0,0,1400000000
507,1,3,6,d,8200,1400,1000,0,1400000000
508,1,3,15,d,8200,1400,2000,0,1400000000
509,1,3,6,d,8800,0,0,1,1400000000
510,1,3,6,d,8800,0,1000,1,1400000000
511,1,3,15,d,8800,0,2000,1,1400000000
512,1,3,15,d,9600,1400,0,0,1400000000
513,1,3,15,d,9600,1400,1000,0,1400000000
514,1,3,15,d,9600,1400,2000,0,1400000000
515,1,3,5,b,9800,0,0,0,1200000000
516,1,3,5,b,9800,0,1000,0,1200000000
517,1,3,5,b,9800,0,2000,0,1200000000
518,1,3,15,d,10800,0,0,1,1400000000
519,1,3,15,d,10800,0,1000,1,1400000000
520,1,3,15,d,10800,0,2000,1,1400000000
521,1,3,4,c,11800,0,0,1,1440000000
522,1,3,4,c,11800,0,1000,1,1440000000
523,1,3,2,c,11800,0,2000,1,1440000000
524,1,3,4,c,11800,800,0,1,1440000000
525,1,3,13,c,11800,800,1000,1,1440000000
526,1,3,4,c,11800,800,2000,1,1440000000
527,1,3,2,c,11000,1600,0,1,1440000000
528,1,3,4,c,11000,1600,1000,1,1440000000
529,1,3,4,c,11000,1600,2000,1,1440000000
530,1,3,2,c,4800,1600,0,1,1440000000
531,1,3,13,c,4800,1600,1000,1,1440000000
532,1,3,2,c,4800,1600,2000,1,1440000000
533,2,3,13,c,0,0,0,0,1440000000
534,2,3,2,c,0,0,1000,0,1440000000
535,2,3,2,c,0,0,2000,0,1440000000
536,2,3,3,a,800,0,0,1,1440000000
537,2,3,1,a,800,0,750,1,1440000000
538,2,3,3,a,800,0,1500,1,1440000000
539,2,3,1,a,800,0,2250,1,1440000000
540,2,3,15,d,2000,0,0,1,1400000000
541,2,3,15,d,2000,0,1000,1,1400000000
542,2,3,15,d,2000,0,2000,1,1400000000
543,2,3,1,a,3000,0,0,1,1440000000
544,2,3,1,a,3000,0,750,1,1440000000
545,2,3,1,a,3000,0,1500,1,1440000000
546,2,3,1,a,3000,0,2250,1,1440000000
547,2,3,15,d,4200,0,0,1,1400000000
548,2,3,15,d,4200,0,1000,1,1400000000
549,2,3,15,d,4200,0,2000,1,1400000000
550,2,3,1,a,5200,0,0,1,1440000000
551,2,3,1,a,5200,0,750,1,1440000000
552,2,3,1,a,5200,0,1500,1,1440000000
553,2,3,8,a,5200,0,2250,1,1440000000
554,2,3,15,d,6400,0,0,1,1400000000
555,2,3,15,d,6400,0,1000,1,1400000000
556,2,3,15,d,6400,0,2000,1,1400000000
557,2,3,15,d,6400,1400,0,0,1400000000
558,2,3,15,d,6400,1400,1000,0,1400000000
559,2,3,15,d,6400,1400,2000,0,1400000000
560,2,3,13,c,800,1600,0,1,1440000000
